,timestamp,amount,merchant,user_location,channel,risk_score
305,2026-02-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
306,2026-02-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
307,2026-02-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
308,2026-01-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
309,2025-04-11T00:00:00.000,60.2,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
310,2025-05-15T00:00:00.000,184.9,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
311,2025-06-11T00:00:00.000,184.9,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
312,2025-06-30T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
313,2025-06-30T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
314,2025-08-14T00:00:00.000,6000,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
315,2025-08-20T00:00:00.000,4000,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
316,2026-01-03T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
317,2025-09-30T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
318,2025-09-30T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
319,2025-10-16T00:00:00.000,219.3,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
320,2025-10-31T00:00:00.000,621.35,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
321,2025-11-14T00:00:00.000,361.2,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
322,2025-12-31T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
323,2025-12-31T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
324,2026-01-02T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
